Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1258,Phillip Supernaw,TEN,TE,15,KC,0.32,0.2,0,2.3,0,0,0,0,0,0,0,0,0,0,0.2,0.23
1258,Sean McGrath,LAC,TE,16,CLE,0.13,0.1,0,2.3,0,0,0,0,0,0,0,0,0,0,0.2,0.23
1258,Phillip Supernaw,TEN,TE,16,JAX,0.32,0.2,0,2.3,0,0,0,0,0,0,0,0,0,0,0.2,0.23
1258,Connor Hamlett,CLE,TE,16,LAC,0.3,0.2,0,2.3,0,0,0,0,0,0,0,0,0,0,0.2,0.23
1258,Cory Harkey,LAR,TE,11,MIA,0.51,0.3,0,2.3,0,0,2,0,0,0,0,0,0,0,0.2,0.23
1258,MyCole Pruitt,MIN,TE,11,ARI,0.43,0.3,0,2.3,0,0,0,0,0,0,0,0,0,0,0.2,0.23
1258,Phillip Supernaw,TEN,TE,14,DEN,0.32,0.2,0,2.3,0,0,0,0,0,0,0,0,0,0,0.2,0.23
1277,Clay Harbor,NE,TE,2,MIA,0.91,0.7,100,2.2,0,0,2,2,0,0,0,0,0,0,0.2,0.22
1277,Ryan Hewitt,CIN,TE,4,MIA,1.09,0.7,100,2.2,0,0,2,2,0,0,0,0,0,0,0.2,0.22
1277,David Johnson,PIT,TE,3,PHI,0.31,0.2,0,2.2,0,0,0,0,0,0,0,0,0,0,0.2,0.22
1277,Nick Vannett,SEA,TE,12,TB,0.43,0.3,0,2.2,0,0,0,0,0,0,0,0,0,0,0.2,0.22
1277,Cory Harkey,LAR,TE,9,CAR,0.17,0.1,0,2.2,0,0,0,0,0,0,0,0,0,0,0.2,0.22
1277,Connor Hamlett,CLE,TE,9,DAL,0.15,0.1,0,2.2,0,0,0,0,0,0,0,0,0,0,0.2,0.22
1277,Brandon Williams,SEA,TE,14,GB,0.13,0.1,0,2.2,0,0,0,0,0,0,0,0,0,0,0.2,0.22
1277,Ryan Hewitt,CIN,TE,14,CLE,0.31,0.2,0,2.2,0,0,0,0,0,0,0,0,0,0,0.2,0.22
1277,MyCole Pruitt,MIN,TE,14,JAX,0.43,0.3,0,2.2,0,0,0,0,0,0,0,0,0,0,0.2,0.22
1277,Randall Telfer,CLE,TE,14,CIN,0.26,0.2,0,2.2,0,0,0,0,0,0,0,0,0,0,0.2,0.22
1287,David Johnson,PIT,TE,2,CIN,0.46,0.3,0,2.1,0,0,0,0,0,0,0,0,0,0,0.2,0.21
1287,David Johnson,PIT,TE,4,KC,0.31,0.2,0,2.1,0,0,0,0,0,0,0,0,0,0,0.2,0.21
1287,Clay Harbor,NE,TE,4,BUF,0.91,0.7,100,2.1,0,0,2,2,0,0,0,0,0,0,0.2,0.21
1287,Brandon Williams,SEA,TE,4,NYJ,0.13,0.1,0,2.1,0,0,0,0,0,0,0,0,0,0,0.2,0.21
1287,Brandon Williams,SEA,TE,6,ATL,0.13,0.1,0,2.1,0,0,0,0,0,0,0,0,0,0,0.2,0.21
1287,Brandon Williams,SEA,TE,15,LAR,0.13,0.1,0,2.1,0,0,0,0,0,0,0,0,0,0,0.2,0.21
1287,Khari Lee,DET,TE,16,DAL,0.45,0.3,0,2.1,0,0,0,0,0,0,0,0,0,0,0.2,0.21
1287,Khari Lee,DET,TE,14,CHI,0.3,0.2,0,2.1,0,0,0,0,0,0,0,0,0,0,0.2,0.21
1295,Hakeem Valles,ARI,TE,7,SEA,0.17,0.1,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
1295,Brandon Myers,TB,TE,15,DAL,0.15,0.1,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
1295,Khari Lee,DET,TE,15,NYG,0.3,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
1295,Matt Lengel,NE,TE,15,DEN,0.26,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
1295,MyCole Pruitt,CHI,TE,16,WAS,0.28,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
1295,Khari Lee,DET,TE,11,JAX,0.3,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
1295,Clay Harbor,DET,TE,5,PHI,0.26,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
1295,Sean McGrath,LAC,TE,5,LV,0.79,0.6,100,2,0,0,2,2,0,0,0,0,0,0,0.2,0.2
1295,Ryan Hewitt,CIN,TE,5,DAL,1.09,0.7,100,2,0,0,2,2,0,0,0,0,0,0,0.2,0.2
1304,James Hanna,DAL,TE,1,NYG,0.26,0.2,0,1.9,0,0,0,0,0,0,0,0,0,0,0.2,0.19
1304,Erik Swoope,IND,TE,2,DEN,1.21,0.7,100,1.9,0,0,2,2,0,0,0,0,0,0,0.2,0.19
1304,Brandon Williams,SEA,TE,3,SF,0.13,0.1,0,1.9,0,0,0,0,0,0,0,0,0,0,0.2,0.19
1304,Ryan Hewitt,CIN,TE,7,CLE,0.31,0.2,0,1.9,0,0,0,0,0,0,0,0,0,0,0.2,0.19
1304,Ryan Hewitt,CIN,TE,6,NE,0.31,0.2,0,1.9,0,0,0,0,0,0,0,0,0,0,0.2,0.19
1304,Jerell Adams,NYG,TE,6,BAL,0.13,0.1,0,1.9,0,0,0,0,0,0,0,0,0,0,0.2,0.19
1304,Khari Lee,DET,TE,12,MIN,0.3,0.2,0,1.9,0,0,0,0,0,0,0,0,0,0,0.2,0.19
1304,Derek Carrier,WAS,TE,17,NYG,0.3,0.2,0,1.9,0,0,0,0,0,0,0,0,0,0,0.2,0.19
1304,Randall Telfer,CLE,TE,16,LAC,0.26,0.2,0,1.9,0,0,0,0,0,0,0,0,0,0,0.2,0.19
1304,Temarrick Hemingway,LAR,TE,5,BUF,0.3,0.2,0,1.9,0,0,0,0,0,0,0,0,0,0,0.2,0.19
1314,John Phillips,DEN,TE,2,IND,0.27,0.2,0,1.8,0,0,0,0,0,0,0,0,0,0,0.2,0.18
1314,AD Denham,PHI,TE,6,WAS,0.35,0.2,0,1.8,0,0,0,0,0,0,0,0,0,0,0.2,0.18
1314,Greg Scruggs,NE,TE,12,NYJ,0.35,0.2,0,1.8,0,0,0,0,0,0,0,0,0,0,0.2,0.18
1314,Brandon Williams,SEA,TE,10,NE,0.13,0.1,0,1.8,0,0,0,0,0,0,0,0,0,0,0.2,0.18
1314,Brandon Williams,SEA,TE,17,SF,0.13,0.1,0,1.8,0,0,0,0,0,0,0,0,0,0,0.2,0.18
1314,Randall Telfer,CLE,TE,17,PIT,0.26,0.2,0,1.8,0,0,0,0,0,0,0,0,0,0,0.2,0.18
1314,Randall Telfer,CLE,TE,15,BUF,0.26,0.2,0,1.8,0,0,0,0,0,0,0,0,0,0,0.2,0.18
1314,Jim Dray,BUF,TE,5,LAR,1.02,0.7,100,1.8,0,0,2,2,0,0,0,0,0,0,0.2,0.18
1322,Nick O'Leary,BUF,TE,3,ARI,0.17,0.1,0,1.7,0,0,0,0,0,0,0,0,0,0,0.2,0.17
1322,Jerell Adams,NYG,TE,7,LAR,0.13,0.1,0,1.7,0,0,0,0,0,0,0,0,0,0,0.2,0.17
1322,Asante Cleveland,LAC,TE,10,MIA,0.17,0.1,0,1.7,0,0,0,0,0,0,0,0,0,0,0.2,0.17
1322,Joshua Perkins,ATL,TE,10,PHI,0.34,0.2,0,1.7,0,0,0,0,0,0,0,0,0,0,0.2,0.17
1322,James O'Shaughnessy,KC,TE,13,ATL,0.35,0.2,0,1.7,0,0,0,0,0,0,0,0,0,0,0.2,0.17
1322,Chris Manhertz,CAR,TE,17,TB,0.26,0.2,0,1.7,0,0,0,0,0,0,0,0,0,0,0.2,0.17
1322,Ross Travis,KC,TE,11,TB,0.33,0.2,0,1.7,0,0,0,0,0,0,0,0,0,0,0.2,0.17
1322,Niles Paul,WAS,TE,5,BAL,0.79,0.6,100,1.7,0,0,2,2,0,0,0,0,0,0,0.2,0.17
1330,Luke Stocker,TB,TE,2,ARI,0.31,0.2,0,1.6,0,0,0,0,0,0,0,0,0,0,0.2,0.16
1330,Xavier Grimble,PIT,TE,2,CIN,1.39,0.8,100,1.6,0,0,2,2,0,0,0,0,0,0,0.2,0.16
1330,Scott Simonson,CAR,TE,4,ATL,0.14,0.1,0,1.6,0,0,0,0,0,0,0,0,0,0,0.2,0.16
1330,Sean McGrath,LAC,TE,7,ATL,0.79,0.6,100,1.6,0,0,2,2,0,0,0,0,0,0,0.2,0.16
1330,Scott Simonson,CAR,TE,6,NO,0.14,0.1,0,1.6,0,0,0,0,0,0,0,0,0,0,0.2,0.16
1330,Nick Vannett,SEA,TE,10,NE,0.29,0.2,0,1.6,0,0,0,0,0,0,0,0,0,0,0.2,0.16
1330,Brandon Williams,SEA,TE,16,ARI,0.13,0.1,0,1.6,0,0,0,0,0,0,0,0,0,0,0.2,0.16
1330,Scott Simonson,CAR,TE,5,TB,0.14,0.1,0,1.6,0,0,0,0,0,0,0,0,0,0,0.2,0.16
1338,Nick O'Leary,BUF,TE,2,NYJ,0.17,0.1,0,1.5,0,0,0,0,0,0,0,0,0,0,0.2,0.15
1338,Seth DeValve,CLE,TE,2,BAL,0.13,0.1,0,1.5,0,0,0,0,0,0,0,0,0,0,0.2,0.15
1338,Ryan Hewitt,CIN,TE,3,DEN,0.15,0.1,0,1.5,0,0,0,0,0,0,0,0,0,0,0.2,0.15
1338,Hakeem Valles,ARI,TE,8,CAR,0.17,0.1,0,1.5,0,0,0,0,0,0,0,0,0,0,0.2,0.15
1338,Joshua Perkins,ATL,TE,12,ARI,0.34,0.2,0,1.5,0,0,0,0,0,0,0,0,0,0,0.2,0.15
1338,Sean McGrath,LAC,TE,10,MIA,0.13,0.1,0,1.5,0,0,0,0,0,0,0,0,0,0,0.2,0.15
1338,Nick Vannett,SEA,TE,13,CAR,0.29,0.2,0,1.5,0,0,0,0,0,0,0,0,0,0,0.2,0.15
1338,Erik Swoope,IND,TE,5,CHI,0.17,0.1,0,1.5,0,0,0,0,0,0,0,0,0,0,0.2,0.15
1346,Cory Harkey,LAR,TE,3,TB,1.02,0.6,100,1.4,0,0,1,1,0,0,0,0,0,0,0.1,0.14
1346,Cory Harkey,LAR,TE,7,NYG,1.02,0.6,100,1.4,0,0,1,1,0,0,0,0,0,0,0.1,0.14
1346,Cory Harkey,LAR,TE,6,DET,1.02,0.6,100,1.4,0,0,1,1,0,0,0,0,0,0,0.1,0.14
1346,Blake Bell,SF,TE,11,NE,0.14,0.1,0,1.4,0,0,0,0,0,0,0,0,0,0,0.1,0.14
1350,Seth DeValve,CLE,TE,3,MIA,0.13,0.1,0,1.3,0,0,0,0,0,0,0,0,0,0,0.1,0.13
1350,James O'Shaughnessy,KC,TE,7,NO,0.17,0.1,0,1.3,0,0,0,0,0,0,0,0,0,0,0.1,0.13
1350,Erik Swoope,IND,TE,6,HOU,0.17,0.1,0,1.3,0,0,0,0,0,0,0,0,0,0,0.1,0.13
1350,Nick Vannett,SEA,TE,6,ATL,0.14,0.1,0,1.3,0,0,0,0,0,0,0,0,0,0,0.1,0.13
1350,James O'Shaughnessy,KC,TE,8,IND,0.17,0.1,0,1.3,0,0,0,0,0,0,0,0,0,0,0.1,0.13
1350,Blake Bell,SF,TE,12,MIA,0.14,0.1,0,1.3,0,0,0,0,0,0,0,0,0,0,0.1,0.13
1350,MyCole Pruitt,MIN,TE,10,WAS,0.28,0.2,0,1.3,0,0,0,0,0,0,0,0,0,0,0.1,0.13
1350,James O'Shaughnessy,KC,TE,17,LAC,0.17,0.1,0,1.3,0,0,0,0,0,0,0,0,0,0,0.1,0.13
1350,James O'Shaughnessy,KC,TE,16,DEN,0.17,0.1,0,1.3,0,0,0,0,0,0,0,0,0,0,0.1,0.13
1350,Derek Carrier,WAS,TE,14,PHI,0.15,0.1,0,1.3,0,0,0,0,0,0,0,0,0,0,0.1,0.13
1350,James O'Shaughnessy,KC,TE,14,LV,0.17,0.1,0,1.3,0,0,0,0,0,0,0,0,0,0,0.1,0.13
1361,Justin Perillo,GB,TE,2,MIN,0.17,0.1,0,1.2,0,0,0,0,0,0,0,0,0,0,0.1,0.12
1361,James O'Shaughnessy,KC,TE,4,PIT,0.17,0.1,0,1.2,0,0,0,0,0,0,0,0,0,0,0.1,0.12
1361,Sean McGrath,LAC,TE,6,DEN,0.66,0.5,0,1.2,0,0,1,0,0,0,0,0,0,0,0.1,0.12
1361,Sean McGrath,LAC,TE,8,DEN,0.79,0.6,100,1.2,0,0,1,1,0,0,0,0,0,0,0.1,0.12
1361,Derek Carrier,WAS,TE,15,CAR,0.15,0.1,0,1.2,0,0,0,0,0,0,0,0,0,0,0.1,0.12
1361,Cory Harkey,LAR,TE,5,BUF,1.02,0.6,100,1.2,0,0,1,1,0,0,0,0,0,0,0.1,0.12
1367,MarQueis Gray,MIA,TE,2,NE,1.05,0.6,100,1.1,0,0,1,1,0,0,0,0,0,0,0.1,0.11
1367,Cory Harkey,LAR,TE,4,ARI,1.02,0.6,100,1.1,0,0,1,1,0,0,0,0,0,0,0.1,0.11
1367,Ross Travis,KC,TE,4,PIT,0.16,0.1,0,1.1,0,0,0,0,0,0,0,0,0,0,0.1,0.11
1367,Ben Braunecker,CHI,TE,4,DET,0,0,0,0.1,0,0,0,0,0,1,0,0,0,0,0.1,0.11
1367,Clay Harbor,DET,TE,8,HOU,0.13,0.1,0,1.1,0,0,0,0,0,0,0,0,0,0,0.1,0.11
1367,James O'Shaughnessy,KC,TE,10,CAR,0.17,0.1,0,1.1,0,0,0,0,0,0,0,0,0,0,0.1,0.11
1367,Alex Ellis,JAX,TE,17,IND,0.16,0.1,0,1.1,0,0,0,0,0,0,0,0,0,0,0.1,0.11
1367,James O'Shaughnessy,KC,TE,15,TEN,0.17,0.1,0,1.1,0,0,0,0,0,0,0,0,0,0,0.1,0.11
1367,Joshua Perkins,ATL,TE,14,LAR,0.17,0.1,0,1.1,0,0,0,0,0,0,0,0,0,0,0.1,0.11
1376,Orson Charles,DET,TE,2,TEN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
1376,Cory Harkey,LAR,TE,2,SEA,0.17,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
1376,James O'Shaughnessy,KC,TE,11,TB,0.35,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
1376,Chris Manhertz,CAR,TE,11,NO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0.1
1376,Matthew Mulligan,DET,TE,11,JAX,0.13,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
1381,Sean McGrath,LAC,TE,1,KC,0.13,0.1,0,0.9,0,0,0,0,0,0,0,0,0,0,0.1,0.09
1381,Jerell Adams,NYG,TE,4,MIN,0.13,0.1,0,0.9,0,0,0,0,0,0,0,0,0,0,0.1,0.09
1381,MarQueis Gray,MIA,TE,3,CLE,0.88,0.5,0,0.9,0,0,1,0,0,0,0,0,0,0,0.1,0.09
1381,AJ Derby,DEN,TE,9,LV,0.13,0.1,0,0.9,0,0,0,0,0,0,0,0,0,0,0.1,0.09
1381,Alex Ellis,JAX,TE,16,TEN,0.16,0.1,0,0.9,0,0,0,0,0,0,0,0,0,0,0.1,0.09
1386,Ross Travis,KC,TE,2,HOU,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.1,0.08
1386,Chris Manhertz,NO,TE,3,ATL,0.13,0.1,0,0.8,0,0,0,0,0,0,0,0,0,0,0.1,0.08
1386,James O'Shaughnessy,KC,TE,12,DEN,0.17,0.1,0,0.8,0,0,0,0,0,0,0,0,0,0,0.1,0.08
1386,Hakeem Valles,ARI,TE,12,ATL,0.17,0.1,0,0.8,0,0,0,0,0,0,0,0,0,0,0.1,0.08
1386,Phillip Supernaw,TEN,TE,5,MIA,0.16,0.1,0,0.8,0,0,0,0,0,0,0,0,0,0,0.1,0.08
1391,Asante Cleveland,LAC,TE,1,KC,0.17,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0,0.1,0.07
1391,Ross Travis,KC,TE,3,NYJ,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0.1,0.07
1391,Phillip Supernaw,TEN,TE,6,CLE,0.16,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0,0.1,0.07
1391,Alex Ellis,JAX,TE,15,HOU,0.16,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0,0.1,0.07
1391,Hakeem Valles,ARI,TE,11,MIN,0.17,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0,0.1,0.07
1391,Blake Bell,SF,TE,14,NYJ,0.14,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0,0.1,0.07
1397,Asante Cleveland,LAC,TE,4,NO,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.1,0.06
1397,Ross Travis,KC,TE,10,CAR,0.16,0.1,0,0.6,0,0,0,0,0,0,0,0,0,0,0.1,0.06
1397,Blake Bell,SF,TE,13,CHI,0.14,0.1,0,0.6,0,0,0,0,0,0,0,0,0,0,0.1,0.06
1397,Joshua Perkins,ATL,TE,13,KC,0.17,0.1,0,0.6,0,0,0,0,0,0,0,0,0,0,0.1,0.06
1397,Joshua Perkins,ATL,TE,15,SF,0.17,0.1,0,0.6,0,0,0,0,0,0,0,0,0,0,0.1,0.06
1402,Cory Harkey,LAR,TE,1,SF,0.17,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.05
1402,Matt Lengel,NE,TE,13,LAR,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.05
1404,Ladarius Green,PIT,TE,2,CIN,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.04
1404,Chase Coffman,IND,TE,7,TEN,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.04
1404,Khari Lee,DET,TE,8,HOU,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.04
1404,Hakeem Valles,ARI,TE,10,SF,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.04
1408,Brandon Myers,TB,TE,1,ATL,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.03
1408,Jim Dray,BUF,TE,7,MIA,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.03
1410,Chase Coffman,IND,TE,8,KC,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.02
1410,John Phillips,NO,TE,10,DEN,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.02
1410,Hakeem Valles,ARI,TE,17,LAR,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.02
1410,Hakeem Valles,ARI,TE,15,NO,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.02
1410,Hakeem Valles,ARI,TE,16,SEA,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.02
1410,John Phillips,NO,TE,11,CAR,0.13,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.02
1410,Darren Waller,BAL,TE,5,WAS,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.02
1417,Kellen Davis,NYJ,TE,10,LAR,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.01
1417,Gerald Christian,BUF,TE,5,LAR,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.01
1419,Rob Gronkowski,NE,TE,1,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Tyler Eifert,CIN,TE,1,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Benjamin Watson,BAL,TE,1,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Ladarius Green,PIT,TE,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Logan Thomas,NYG,TE,1,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Jace Amaro,TEN,TE,1,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Mychal Rivera,LV,TE,1,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Eric Tomlinson,HOU,TE,1,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,AD Denham,HOU,TE,1,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Ben Koyack,JAX,TE,1,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Ryan O'Malley,LV,TE,1,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Bryce Williams,LAR,TE,1,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Ben Braunecker,CHI,TE,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Blake Annen,BUF,TE,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Gerald Christian,BUF,TE,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Kennard Backman,GB,TE,1,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Garrett Griffin,NO,TE,1,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,MyCole Pruitt,MIN,TE,1,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Kivon Cartwright,TB,TE,1,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,DJ Tialavea,ATL,TE,1,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Brian Parker,NYJ,TE,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Jerome Cunningham,TEN,TE,1,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Braedon Bowman,NYJ,TE,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Mandel Dixon,PIT,TE,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Wes Saxton,WAS,TE,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Mitchell Henry,GB,TE,1,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,E.J. Bibbs,CLE,TE,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Moritz Böhringer,MIN,TE,1,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Brian Leonhardt,DET,TE,1,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Zach Sudfeld,NYJ,TE,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Geoff Swaim,DAL,TE,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Matt Lengel,CIN,TE,1,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Khari Lee,DET,TE,1,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Thomas Duarte,MIA,TE,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,John Peters,CIN,TE,1,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Daniel Brown,BAL,TE,1,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Adam Fuehne,DET,TE,1,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Derek Carrier,WAS,TE,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Chris Pantale,PHI,TE,1,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Benson Browne,LAR,TE,1,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Matthew Mulligan,DET,TE,1,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Clay Harbor,NE,TE,1,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Tony Moeaki,CHI,TE,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Craig Stevens,TEN,TE,1,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Michael Hoomanawanui,NO,TE,1,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Rob Housler,CHI,TE,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Jeff Cumberland,LAC,TE,1,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Ryan Malleck,NYG,TE,1,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Rory Anderson,SF,TE,1,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Justice Cunningham,LAR,TE,1,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Trey Burton,PHI,TE,1,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Joshua Perkins,ATL,TE,1,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Nic Jacobs,JAX,TE,1,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,MJ McFarland,PHI,TE,1,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Chris Gragg,BUF,TE,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Nick Vannett,SEA,TE,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Jake Stoneburner,LAR,TE,1,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Gabe Holmes,LV,TE,1,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Paul Lang,PIT,TE,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Connor Hamlett,CLE,TE,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Chase Coffman,IND,TE,1,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Bear Pascoe,NE,TE,1,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Garrett Graham,DEN,TE,1,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Andrew Quarless,DET,TE,1,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Konrad Reuland,IND,TE,1,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Orson Charles,DET,TE,1,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Dominique Jones,MIA,TE,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Michael Williams,NE,TE,1,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Tim Wright,DET,TE,1,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Keavon Milton,DAL,TE,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Arthur Lynch,ATL,TE,1,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Marcel Jensen,WAS,TE,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Scott Simonson,CAR,TE,1,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Rashaun Allen,PIT,TE,1,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
